AMOUNT,DATE,TICKER,TYPE,YEAR
"0,500",2008-02-14,ALPDX,,2008
4 pour 1,2008-05-05,ALPDX,,2008
"0,340",2009-03-04,ALPDX,,2009
"0,340",2010-01-22,ALPDX,,2010
"0,480",2011-01-21,ALPDX,,2011
"0,510",2012-01-31,ALPDX,,2012
"0,510",2013-01-24,ALPDX,,2013
"0,510",2014-02-10,ALPDX,,2014
"0,510",2015-02-10,ALPDX,,2015
"0,510",2016-02-15,ALPDX,,2016
"0,510",2017-02-13,ALPDX,,2017
"0,510",2018-03-09,ALPDX,,2018
"0,510",2019-02-13,ALPDX,,2019
"0,510",2020-02-13,ALPDX,,2020
"0,510",2021-03-30,ALPDX,,2021
"0,510",2021-04-21,ALPDX,,2021
"1,020",2022-04-13,ALPDX,,2022
"1,000",2023-03-08,ALPDX,,2023
"0,029",1993-07-05,ALPJT,,1993
"0,030",1994-06-20,ALPJT,,1994
"0,033",1995-06-20,ALPJT,,1995
"0,035",1996-06-24,ALPJT,,1996
"0,038",1997-06-30,ALPJT,,1997
"0,041",1998-06-30,ALPJT,,1998
"0,041",1999-06-30,ALPJT,,1999
"0,045",2000-07-18,ALPJT,,2000
"0,052",2001-06-29,ALPJT,,2001
"0,058",2002-07-01,ALPJT,,2002
"0,064",2003-07-01,ALPJT,,2003
"0,066",2004-07-01,ALPJT,,2004
"0,068",2005-07-01,ALPJT,,2005
"0,076",2006-07-03,ALPJT,,2006
"0,095",2007-07-02,ALPJT,,2007
"0,112",2008-06-23,ALPJT,,2008
"0,134",2009-06-24,ALPJT,,2009
"0,150",2010-06-23,ALPJT,,2010
"0,169",2011-06-16,ALPJT,,2011
"0,169",2012-06-25,ALPJT,,2012
4 pour 1,2012-09-10,ALPJT,,2012
"0,158",2013-06-20,ALPJT,,2013
"0,180",2014-09-16,ALPJT,,2014
"0,150",2015-09-24,ALPJT,,2015
"0,100",2016-09-27,ALPJT,,2016
"0,100",2017-09-25,ALPJT,,2017
"0,125",2018-09-24,ALPJT,,2018
"0,100",2019-09-24,ALPJT,,2019
"0,100",2020-11-11,ALPJT,,2020
"0,150",2021-10-06,ALPJT,,2021
"0,225",2022-09-28,ALPJT,,2022
4 pour 1,2022-10-05,ALPJT,,2022
"0,320",2023-09-27,ALPJT,,2023
"0,181",2015-07-08,ALREA,Final,2015
"0,363",2016-09-22,ALREA,Final,2016
"0,454",2017-06-13,ALREA,Final,2017
"0,544",2018-07-11,ALREA,Final,2018
"0,599",2019-07-08,ALREA,Final,2019
909 pour 907,2020-07-06,ALREA,,2020
"0,636",2021-05-19,ALREA,Final,2021
"1,636",2022-05-23,ALREA,Final,2022
"0,990",2023-05-22,ALREA,Final,2023
11 pour 10,2023-09-27,ALREA,,2023
"0,069",2001-01-04,ALSAS,,2001
"0,080",2002-01-08,ALSAS,,2002
"0,065",2003-01-15,ALSAS,,2003
"0,128",2004-07-15,ALSAS,,2004
"0,118",2005-07-27,ALSAS,,2005
"0,175",2006-08-17,ALSAS,,2006
"0,388",2007-08-20,ALSAS,,2007
"0,255",2008-08-22,ALSAS,,2008
2 pour 1,2008-09-01,ALSAS,,2008
"0,100",2009-08-25,ALSAS,,2009
"0,100",2010-08-24,ALSAS,,2010
"0,250",2011-08-22,ALSAS,,2011
"0,300",2012-08-23,ALSAS,,2012
2 pour 1,2012-09-13,ALSAS,,2012
"0,300",2013-08-26,ALSAS,,2013
"0,200",2014-08-26,ALSAS,,2014
"0,090",2015-08-27,ALSAS,,2015
"0,160",2016-08-25,ALSAS,,2016
"0,250",2017-08-25,ALSAS,,2017
"0,270",2018-08-24,ALSAS,,2018
"0,270",2019-08-26,ALSAS,,2019
"0,350",2021-08-25,ALSAS,,2021
"0,380",2022-08-24,ALSAS,,2022
"0,380",2023-08-23,ALSAS,,2023
"0,439",1994-06-07,ALTA,,1994
"0,804",1995-06-07,ALTA,,1995
"0,219",1996-06-07,ALTA,,1996
"1,462",1997-06-02,ALTA,,1997
"0,950",1998-06-10,ALTA,,1998
"1,023",1999-07-01,ALTA,,1999
"1,608",2000-07-03,ALTA,,2000
"1,026",2001-06-01,ALTA,,2001
"1,055",2002-06-03,ALTA,,2002
"1,055",2003-06-16,ALTA,,2003
"1,055",2004-06-01,ALTA,,2004
"2,301",2006-06-26,ALTA,,2006
"3,836",2007-08-31,ALTA,,2007
"5,753",2008-06-02,ALTA,,2008
"6,712",2009-07-01,ALTA,,2009
"6,904",2010-07-01,ALTA,,2010
"7,671",2011-06-30,ALTA,,2011
"8,630",2012-06-01,ALTA,,2012
"10,000",2013-07-02,ALTA,Final,2013
"10,000",2014-05-14,ALTA,Final,2014
"9,589",2015-07-01,ALTA,Final,2015
"10,548",2016-04-19,ALTA,Final,2016
892 pour 877,2016-05-23,ALTA,,2016
"11,216",2017-05-16,ALTA,Final,2017
"2,653",2018-05-22,ALTA,Final,2018
"11,236",2019-05-29,ALTA,Final,2019
"4,389",2020-07-06,ALTA,Final,2020
"4,633",2021-07-05,ALTA,Final,2021
2551 pour 2488,2021-11-19,ALTA,,2021
"1,980",2022-05-27,ALTA,Final,2022
"5,000",2023-06-12,ALTA,Final,2023
"5,000",2023-06-30,ALTA,,2023
"0,070",2022-12-14,ALTTI,,2022
"0,120",2023-05-15,ALTTI,,2023
"0,120",2008-04-18,ALTUR,,2008
"0,240",2015-06-02,ALTUR,,2015
"0,240",2016-06-21,ALTUR,,2016
"0,240",2017-07-04,ALTUR,,2017
"0,300",2018-06-12,ALTUR,,2018
"0,300",2018-06-14,ALTUR,,2018
"0,300",2019-05-29,ALTUR,,2019
"0,120",2020-06-22,ALTUR,,2020
"0,370",2021-12-07,ALTUR,,2021
"0,650",2022-04-28,ALTUR,,2022
"0,150",2023-06-22,ALTUR,,2023
"0,890",2012-07-13,ALTXC,,2012
"0,890",2012-09-26,ALTXC,,2012
"0,080",2013-09-24,ALTXC,,2013
"0,080",2014-07-01,ALTXC,,2014
"0,080",2014-07-08,ALTXC,,2014
"0,240",2015-07-22,ALTXC,,2015
"0,240",2016-07-26,ALTXC,,2016
"0,240",2017-06-30,ALTXC,,2017
"0,240",2017-07-24,ALTXC,,2017
"0,160",2018-07-02,ALTXC,,2018
"0,160",2018-07-24,ALTXC,,2018
"0,300",2019-07-29,ALTXC,,2019
"0,160",2021-07-21,ALTXC,,2021
"0,350",2022-08-24,ALTXC,,2022
"0,300",2023-09-25,ALTXC,,2023
"0,248",2007-06-29,ALVDM,,2007
"0,396",2008-06-18,ALVDM,,2008
"0,891",2009-06-17,ALVDM,,2009
"0,891",2010-06-16,ALVDM,,2010
"0,891",2011-06-17,ALVDM,,2011
"0,891",2012-06-21,ALVDM,,2012
"0,891",2013-06-21,ALVDM,,2013
"0,891",2014-06-23,ALVDM,,2014
"0,891",2015-06-22,ALVDM,,2015
"1,089",2016-06-22,ALVDM,,2016
"1,188",2017-06-21,ALVDM,,2017
"1,980",2018-06-06,ALVDM,,2018
"2,475",2019-06-25,ALVDM,,2019
910 pour 901,2021-06-18,ALVDM,,2021
"3,000",2023-06-22,ALVDM,,2023
328 pour 317,2017-11-21,ALVIV,,2017
429 pour 428,2021-05-28,ALVIV,,2021
"0,450",2022-07-04,ALVIV,,2022
"1,100",2023-06-05,ALVIV,,2023
1 pour 523,2016-02-04,ALWEC,,2016
"0,130",2017-06-29,ALWEC,,2017
"0,250",2018-06-12,ALWEC,,2018
"0,250",2019-06-06,ALWEC,,2019
"0,250",2020-06-12,ALWEC,,2020
"0,400",2022-06-02,ALWEC,,2022
"0,400",2022-06-09,ALWEC,,2022
"0,400",2023-06-06,ALWEC,,2023
"0,070",2010-08-24,ALWED,,2010
"0,058",2011-06-14,ALWED,,2011
"0,144",2014-07-01,ALWED,,2014
"0,089",2016-06-27,ALWED,,2016
3256 pour 3221,2017-06-22,ALWED,,2017
"0,120",2017-06-27,ALWED,,2017
"0,190",2018-07-03,ALWED,,2018
"0,300",2019-06-14,ALWED,,2019
"0,300",2020-07-06,ALWED,,2020
"0,340",2021-05-05,ALWED,,2021
"0,340",2022-05-23,ALWED,,2022
"0,170",2023-05-22,ALWED,,2023
"0,077",1990-07-02,AM,,1990
"0,064",1991-06-14,AM,,1991
"0,034",1992-07-01,AM,,1992
"0,051",1993-06-17,AM,,1993
"0,060",1994-06-20,AM,,1994
"0,072",1995-06-16,AM,,1995
"0,072",1996-06-25,AM,,1996
"0,268",1997-07-04,AM,,1997
"0,281",1998-06-25,AM,,1998
"0,600",1999-05-07,AM,,1999
"0,500",2000-05-09,AM,,2000
"0,620",2001-05-10,AM,,2001
"0,650",2002-05-10,AM,,2002
"0,830",2003-05-28,AM,,2003
"0,770",2004-05-10,AM,,2004
"0,770",2005-05-02,AM,,2005
"0,990",2006-05-02,AM,,2006
"0,740",2007-05-09,AM,,2007
"1,060",2008-04-29,AM,,2008
"0,580",2009-05-15,AM,,2009
"0,880",2010-05-24,AM,,2010
"1,070",2011-05-23,AM,,2011
"0,850",2012-05-29,AM,,2012
"0,930",2013-05-20,AM,Final,2013
"0,890",2014-05-21,AM,Final,2014
"1,000",2015-05-28,AM,Final,2015
"1,210",2016-05-30,AM,Final,2016
"1,210",2017-05-29,AM,Final,2017
"1,530",2018-06-01,AM,Final,2018
"2,120",2019-05-22,AM,Final,2019
"1,230",2021-05-18,AM,Final,2021
10 pour 1,2021-09-29,AM,,2021
"2,490",2022-05-23,AM,Final,2022
"3,000",2023-05-22,AM,Final,2023
"1,991",2016-05-17,AMUN,Final,2016
453 pour 440,2017-03-15,AMUN,,2017
"2,200",2017-05-26,AMUN,Final,2017
"2,500",2018-05-22,AMUN,Final,2018
"2,900",2019-05-24,AMUN,Final,2019
"2,900",2021-05-13,AMUN,Final,2021
"4,100",2022-05-23,AMUN,Final,2022
"4,100",2023-05-22,AMUN,Final,2023
"0,569",2008-04-17,ARG,,2008
"0,569",2009-05-08,ARG,,2009
"0,626",2010-04-15,ARG,,2010
6297 pour 5972,2011-03-23,ARG,,2011
"0,300",2011-04-06,ARG,,2011
"0,800",2012-04-11,ARG,,2012
"0,800",2013-04-12,ARG,,2013
"0,820",2014-04-14,ARG,,2014
"0,744",2015-04-07,ARG,,2015
"0,092",2016-04-04,ARG,,2016
"0,920",2017-04-03,ARG,,2017
"1,020",2018-04-04,ARG,,2018
"1,350",2019-03-29,ARG,,2019
"1,900",2020-03-26,ARG,,2020
"2,100",2021-04-01,ARG,,2021
"2,600",2022-04-01,ARG,,2022
"3,000",2023-03-30,ARG,,2023
"7,622",2000-07-17,ARTE,,2000
"7,622",2001-09-26,ARTE,,2001
"5,200",2002-09-25,ARTE,,2002
"5,200",2003-09-25,ARTE,,2003
"5,200",2005-09-30,ARTE,,2005
"5,200",2006-09-29,ARTE,,2006
1 pour 20,2014-11-20,ARTE,,2014
"0,300",2021-07-02,ARTE,,2021
"0,300",2022-07-07,ARTE,,2022
"0,300",2023-07-06,ARTE,,2023
"2,134",1990-12-20,ARTO,,1990
"2,287",1991-12-26,ARTO,,1991
"2,439",1992-12-29,ARTO,,1992
"2,515",1993-12-28,ARTO,,1993
"2,592",1994-12-29,ARTO,,1994
"2,744",1995-12-28,ARTO,,1995
"3,583",1996-12-27,ARTO,,1996
"4,573",1997-12-23,ARTO,,1997
"12,196",1998-12-28,ARTO,,1998
"15,300",1999-07-02,ARTO,,1999
"20,000",2000-06-26,ARTO,,2000
"20,000",2001-06-18,ARTO,,2001
"20,000",2002-06-12,ARTO,,2002
"40,000",2003-06-12,ARTO,,2003
"80,000",2004-06-18,ARTO,,2004
"80,000",2005-06-17,ARTO,,2005
"96,000",2006-06-16,ARTO,,2006
"165,000",2007-06-13,ARTO,,2007
"206,000",2008-06-11,ARTO,,2008
"19,000",2011-06-17,ARTO,,2011
"34,000",2012-06-13,ARTO,,2012
"34,000",2013-06-17,ARTO,,2013
"34,000",2014-06-12,ARTO,,2014
"34,000",2015-06-15,ARTO,,2015
"34,000",2016-06-14,ARTO,,2016
"34,000",2017-06-12,ARTO,,2017
"34,000",2018-06-07,ARTO,,2018
"34,000",2019-06-04,ARTO,,2019
"34,000",2020-06-04,ARTO,,2020
"34,000",2021-06-10,ARTO,,2021
"34,000",2022-06-09,ARTO,,2022
"68,000",2023-06-20,ARTO,,2023
"0,250",2004-07-05,ASY,,2004
"0,350",2005-07-06,ASY,,2005
"0,350",2006-07-06,ASY,,2006
"0,100",2007-07-05,ASY,,2007
"0,380",2008-05-27,ASY,,2008
"0,500",2009-05-06,ASY,,2009
"0,250",2010-06-10,ASY,,2010
"0,450",2011-06-16,ASY,,2011
"0,450",2012-06-19,ASY,,2012
"0,450",2013-07-02,ASY,,2013
"0,450",2014-06-23,ASY,,2014
"0,750",2015-06-22,ASY,,2015
"0,800",2016-05-31,ASY,,2016
"1,000",2017-06-12,ASY,,2017
"1,000",2018-06-19,ASY,,2018
"1,000",2019-06-17,ASY,,2019
"1,000",2020-07-08,ASY,,2020
"1,000",2021-07-06,ASY,,2021
"1,000",2022-07-06,ASY,,2022
"1,000",2023-07-05,ASY,,2023
5 pour 1,2001-08-10,ATE,,2001
"0,900",2010-06-22,ATE,,2010
"1,100",2011-06-24,ATE,,2011
"1,000",2012-06-20,ATE,,2012
"1,000",2013-06-20,ATE,Final,2013
"1,000",2014-06-20,ATE,Final,2014
"1,000",2015-06-23,ATE,Final,2015
"1,000",2016-05-27,ATE,Final,2016
"1,000",2017-06-28,ATE,Final,2017
"1,000",2018-06-25,ATE,Final,2018
"1,000",2019-06-20,ATE,Final,2019
"1,000",2021-06-02,ATE,Final,2021
"1,300",2022-06-27,ATE,Final,2022
"1,500",2023-07-04,ATE,Final,2023
2 pour 1,1999-03-24,ATO,,1999
"0,304",2008-06-30,ATO,,2008
"0,400",2008-12-31,ATO,Final,2008
"0,380",2011-06-13,ATO,Final,2011
"0,380",2012-06-06,ATO,,2012
"0,600",2013-05-31,ATO,Final,2013
"0,456",2013-06-04,ATO,,2013
"0,700",2014-05-29,ATO,Final,2014
"0,532",2014-06-02,ATO,,2014
"0,608",2015-06-04,ATO,Final,2015
"0,837",2016-06-02,ATO,Final,2016
"1,217",2017-05-26,ATO,Final,2017
"1,293",2018-05-31,ATO,Final,2018
"1,700",2019-05-03,ATO,Final,2019
"0,900",2021-05-14,ATO,Final,2021
555 pour 554,2000-02-07,AUB,,2000
2 pour 1,2000-06-20,AUB,,2000
"0,040",2003-05-26,AUB,,2003
"0,050",2004-06-10,AUB,,2004
"0,060",2005-05-12,AUB,,2005
"0,070",2006-05-12,AUB,,2006
"0,090",2007-05-14,AUB,,2007
"0,110",2008-05-19,AUB,,2008
"0,120",2009-05-19,AUB,,2009
"0,130",2010-05-18,AUB,,2010
"0,140",2011-05-25,AUB,,2011
"0,080",2011-11-28,AUB,,2011
"0,100",2012-05-25,AUB,,2012
"0,100",2012-10-29,AUB,,2012
"0,080",2013-05-14,AUB,,2013
"0,100",2013-10-28,AUB,,2013
"0,100",2014-05-13,AUB,,2014
"0,110",2014-10-29,AUB,,2014
"0,120",2015-05-22,AUB,,2015
"0,130",2015-11-06,AUB,,2015
"0,170",2016-05-13,AUB,,2016
"0,180",2016-11-08,AUB,,2016
"0,230",2017-05-15,AUB,,2017
"0,230",2017-11-08,AUB,,2017
"0,240",2018-05-21,AUB,,2018
"0,270",2018-11-08,AUB,,2018
"0,330",2019-05-21,AUB,,2019
"0,330",2019-11-08,AUB,,2019
"0,270",2020-05-15,AUB,,2020
"0,330",2020-11-06,AUB,,2020
"0,330",2021-05-14,AUB,,2021
"0,340",2021-11-08,AUB,,2021
"0,760",2022-05-13,AUB,,2022
"0,500",2022-11-08,AUB,,2022
"0,700",2023-05-19,AUB,,2023
"0,500",2023-11-08,AUB,,2023
1939 pour 1843,2011-06-28,AXW,,2011
"0,233",2012-05-29,AXW,,2012
"0,327",2013-06-07,AXW,,2013
"0,373",2014-06-10,AXW,,2014
"0,373",2015-07-01,AXW,,2015
"0,373",2016-07-05,AXW,,2016
"0,373",2017-06-13,AXW,,2017
"0,187",2018-07-02,AXW,,2018
"0,373",2019-07-02,AXW,,2019
"0,373",2021-06-16,AXW,,2021
"0,373",2022-06-06,AXW,,2022
"0,373",2023-06-05,AXW,,2023
"0,262",1990-10-01,BAIN,,1990
"0,393",1991-09-30,BAIN,,1991
"0,393",1992-10-01,BAIN,,1992
"0,320",1993-10-07,BAIN,,1993
"0,218",1994-10-03,BAIN,,1994
"0,073",1995-10-02,BAIN,,1995
"0,004",1996-10-01,BAIN,,1996
"0,004",1997-10-08,BAIN,,1997
"0,102",1998-11-04,BAIN,,1998
"0,320",1999-10-01,BAIN,,1999
"3,354",2000-10-02,BAIN,,2000
"0,320",2000-11-02,BAIN,,2000
"0,382",2001-09-28,BAIN,,2001
"2,250",2002-10-01,BAIN,,2002
"0,210",2002-11-04,BAIN,,2002
"0,215",2003-10-01,BAIN,,2003
"0,167",2004-10-01,BAIN,,2004
"0,358",2005-10-03,BAIN,,2005
"0,453",2006-10-02,BAIN,,2006
"0,668",2007-10-01,BAIN,,2007
"1,050",2008-10-01,BAIN,,2008
10 pour 1,2009-03-13,BAIN,,2009
"0,573",2009-10-01,BAIN,,2009
"0,010",2010-10-01,BAIN,,2010
"0,010",2011-09-16,BAIN,,2011
"0,010",2012-09-21,BAIN,,2012
"0,010",2013-09-27,BAIN,,2013
"0,010",2014-09-26,BAIN,,2014
810 pour 773,2015-02-26,BAIN,,2015
"1,000",2022-10-04,BAIN,,2022
"1,200",2023-10-10,BAIN,,2023
"0,600",2007-05-31,BASS,,2007
"0,600",2008-05-22,BASS,,2008
"0,500",2010-05-25,BASS,,2010
"0,500",2011-05-25,BASS,,2011
"0,500",2012-05-28,BASS,,2012
"0,600",2013-05-30,BASS,,2013
"0,600",2014-05-27,BASS,,2014
"0,600",2014-06-25,BASS,,2014
"0,600",2015-05-27,BASS,,2015
"0,600",2016-05-25,BASS,,2016
"1,500",2017-05-25,BASS,,2017
"2,500",2018-05-23,BASS,,2018
"2,500",2019-05-22,BASS,,2019
"2,500",2020-05-20,BASS,,2020
"2,500",2021-05-18,BASS,,2021
"2,500",2022-05-17,BASS,,2022
"1,500",2023-05-19,BASS,,2023
"0,229",1990-07-16,BB,,1990
"0,152",1991-01-15,BB,,1991
"0,229",1991-07-15,BB,,1991
"0,152",1992-01-15,BB,,1992
"0,255",1992-07-15,BB,,1992
"0,191",1993-01-15,BB,,1993
"0,324",1993-07-15,BB,,1993
"0,191",1994-01-17,BB,,1994
"0,381",1994-07-18,BB,,1994
2 pour 1,1994-09-30,BB,,1994
"0,229",1995-01-16,BB,,1995
"0,457",1995-07-17,BB,,1995
2 pour 1,1995-09-29,BB,,1995
"0,381",1996-01-16,BB,,1996
"0,381",1996-07-15,BB,,1996
"0,381",1997-01-15,BB,,1997
"0,457",1997-07-09,BB,,1997
2 pour 1,1997-07-28,BB,,1997
"0,457",1998-01-15,BB,,1998
"0,457",1998-07-08,BB,,1998
"0,457",1999-01-14,BB,,1999
"0,503",1999-07-07,BB,,1999
"0,240",2000-02-09,BB,,2000
"0,240",2000-06-15,BB,,2000
"0,290",2001-02-09,BB,,2001
"0,290",2001-06-15,BB,,2001
"0,290",2002-02-08,BB,,2002
"0,360",2002-06-14,BB,,2002
"0,800",2003-06-05,BB,,2003
"0,800",2004-06-10,BB,,2004
"0,400",2004-11-03,BB,,2004
"0,500",2005-05-27,BB,,2005
"1,150",2006-06-01,BB,,2006
"1,300",2007-06-01,BB,,2007
"1,350",2008-05-28,BB,,2008
"1,350",2009-05-20,BB,,2009
"1,400",2010-05-20,BB,,2010
"1,900",2011-05-20,BB,,2011
"1,800",2012-05-21,BB,,2012
"2,560",2013-05-24,BB,Final,2013
"2,600",2014-05-23,BB,Final,2014
"2,850",2015-05-18,BB,Final,2015
"3,400",2016-05-30,BB,Final,2016
"3,450",2017-05-22,BB,Final,2017
"3,450",2018-05-28,BB,Final,2018
"3,450",2019-06-03,BB,Final,2019
"2,450",2020-06-01,BB,Final,2020
"1,800",2021-05-31,BB,Final,2021
"2,150",2022-05-30,BB,Final,2022
"2,560",2023-05-29,BB,Final,2023
"0,005",1991-02-05,BEN,,1991
1103 pour 1100,1996-07-04,BEN,,1996
"0,006",1998-02-06,BEN,,1998
4 pour 1,1998-03-16,BEN,,1998
"0,052",1999-02-15,BEN,,1999
"0,090",2000-02-17,BEN,,2000
5 pour 1,2000-03-10,BEN,,2000
"0,145",2001-01-29,BEN,,2001
"0,196",2002-02-11,BEN,,2002
2 pour 1,2002-02-15,BEN,,2002
"0,470",2002-08-23,BEN,,2002
"0,212",2003-02-14,BEN,,2003
"0,212",2004-02-06,BEN,,2004
"0,246",2005-02-04,BEN,,2005
"0,264",2006-02-10,BEN,,2006
"0,296",2007-01-30,BEN,,2007
5 pour 1,2007-07-02,BEN,,2007
"0,390",2008-02-05,BEN,,2008
"0,430",2009-02-03,BEN,,2009
"0,300",2010-01-22,BEN,,2010
"0,120",2011-02-01,BEN,,2011
"0,180",2012-01-31,BEN,,2012
"0,040",2015-02-04,BEN,,2015
"0,060",2016-02-03,BEN,,2016
"0,100",2017-02-01,BEN,,2017
"0,250",2018-02-14,BEN,,2018
"0,260",2019-02-13,BEN,,2019
"0,230",2020-02-12,BEN,,2020
"0,300",2022-06-22,BEN,,2022
"0,420",2023-06-21,BEN,,2023
"0,067",2000-08-22,BERR,,2000
"0,067",2001-08-31,BERR,,2001
"0,070",2002-07-29,BERR,,2002
"0,070",2003-08-29,BERR,,2003
"0,105",2004-08-31,BERR,,2004
"0,070",2005-08-31,BERR,,2005
"0,070",2006-08-28,BERR,,2006
"0,070",2007-08-30,BERR,,2007
"0,070",2008-08-26,BERR,,2008
"0,070",2009-08-25,BERR,,2009
"0,070",2010-08-24,BERR,,2010
"0,070",2011-08-24,BERR,,2011
"0,070",2012-08-23,BERR,,2012
"0,070",2013-08-26,BERR,,2013
"1,100",2024-01-06,BERR,,2024
"0,133",2005-06-22,BIM,,2005
"0,153",2006-06-14,BIM,,2006
"0,253",2007-06-13,BIM,,2007
"0,253",2008-06-16,BIM,,2008
"0,270",2009-06-15,BIM,,2009
"0,307",2010-06-14,BIM,,2010
"0,327",2011-06-17,BIM,,2011
"0,327",2012-06-01,BIM,,2012
"0,327",2013-06-04,BIM,Final,2013
"0,333",2014-06-03,BIM,Final,2014
"0,333",2015-06-05,BIM,Final,2015
"0,333",2016-06-07,BIM,Final,2016
"0,333",2017-06-06,BIM,Final,2017
3 pour 1,2017-09-20,BIM,,2017
"0,340",2018-06-05,BIM,Final,2018
"0,350",2019-06-04,BIM,Final,2019
"0,190",2020-07-14,BIM,Final,2020
"0,620",2021-06-04,BIM,Final,2021
"0,850",2022-06-06,BIM,Final,2022
"0,850",2023-06-06,BIM,Final,2023
"0,188",1990-06-05,BN,,1990
"0,213",1991-06-06,BN,,1991
"0,237",1992-06-01,BN,,1992
11 pour 10,1992-08-10,BN,,1992
"0,270",1993-06-01,BN,,1993
"0,279",1994-05-16,BN,,1994
"0,288",1995-05-15,BN,,1995
"0,288",1996-05-13,BN,,1996
"0,306",1997-05-20,BN,,1997
"0,333",1998-05-26,BN,,1998
"0,354",1999-05-26,BN,,1999
"0,413",2000-05-30,BN,,2000
2 pour 1,2000-06-05,BN,,2000
"0,448",2001-06-06,BN,,2001
"0,486",2002-06-04,BN,,2002
"0,543",2003-05-06,BN,,2003
"0,578",2004-05-11,BN,,2004
2 pour 1,2004-06-15,BN,,2004
"0,637",2005-05-17,BN,,2005
"0,802",2006-05-10,BN,,2006
"0,944",2007-05-10,BN,,2007
2 pour 1,2007-06-01,BN,,2007
"1,038",2008-05-09,BN,,2008
"1,132",2009-04-30,BN,,2009
1933 pour 1824,2009-06-01,BN,,2009
"1,200",2010-05-04,BN,,2010
"1,300",2011-05-10,BN,,2011
"1,390",2012-05-08,BN,,2012
"1,450",2013-05-02,BN,Final,2013
"1,450",2014-05-05,BN,Final,2014
"1,500",2015-05-07,BN,Final,2015
"1,600",2016-05-05,BN,Final,2016
"1,700",2017-05-05,BN,Final,2017
"1,900",2018-05-04,BN,Final,2018
"1,940",2019-05-07,BN,Final,2019
"2,100",2020-07-14,BN,Final,2020
"1,940",2021-05-10,BN,Final,2021
"1,940",2022-05-10,BN,Final,2022
"2,000",2023-05-09,BN,Final,2023
"0,214",1994-07-01,BNP,,1994
"0,229",1995-06-27,BNP,,1995
"0,257",1996-06-12,BNP,,1996
"0,396",1997-06-11,BNP,,1997
364 pour 355,1997-06-11,BNP,,1997
"0,513",1998-05-26,BNP,,1998
"0,721",1999-05-21,BNP,,1999
"0,841",2000-05-26,BNP,,2000
"1,081",2001-06-11,BNP,,2001
2 pour 1,2002-02-20,BNP,,2002
"1,484",2002-06-07,BNP,,2002
"1,154",2002-07-01,BNP,,2002
"1,633",2003-06-10,BNP,,2003
"1,154",2003-06-12,BNP,,2003
"1,394",2004-06-11,BNP,,2004
"1,923",2005-05-30,BNP,,2005
731 pour 723,2006-03-07,BNP,,2006
"2,527",2006-05-31,BNP,,2006
"3,013",2007-05-24,BNP,,2007
"0,950",2007-06-08,BNP,,2007
"3,256",2008-05-26,BNP,,2008
"0,972",2009-05-20,BNP,,2009
1103 pour 1072,2009-09-30,BNP,,2009
"1,500",2010-05-19,BNP,,2010
"2,100",2011-05-20,BNP,,2011
"1,200",2012-05-30,BNP,,2012
"1,500",2013-05-22,BNP,Final,2013
"1,500",2014-05-20,BNP,Final,2014
"1,500",2015-05-20,BNP,Final,2015
"2,310",2016-06-02,BNP,Final,2016
"2,700",2017-05-30,BNP,Final,2017
"3,020",2018-05-30,BNP,Final,2018
"3,020",2019-05-29,BNP,Final,2019
"1,110",2021-05-24,BNP,Interim,2021
"1,550",2021-09-28,BNP,Final,2021
"3,670",2022-05-23,BNP,Final,2022
"3,900",2023-05-22,BNP,Final,2023
"0,099",1990-07-02,BOI,,1990
"0,104",1991-07-01,BOI,,1991
"0,110",1992-07-01,BOI,,1992
"0,122",1993-07-01,BOI,,1993
"0,137",1994-07-01,BOI,,1994
5 pour 4,1994-07-04,BOI,,1994
"0,152",1995-07-03,BOI,,1995
"0,172",1996-07-01,BOI,,1996
"0,187",1997-07-01,BOI,,1997
2 pour 1,1997-07-02,BOI,,1997
"0,210",1998-07-01,BOI,,1998
"0,240",1999-06-10,BOI,,1999
"0,300",2000-06-09,BOI,,2000
"0,388",2001-06-11,BOI,,2001
"0,400",2002-06-10,BOI,,2002
"0,465",2003-06-10,BOI,,2003
4 pour 1,2003-07-01,BOI,,2003
"0,520",2004-06-14,BOI,,2004
"0,520",2005-07-04,BOI,,2005
"0,370",2006-06-05,BOI,,2006
"0,300",2007-06-06,BOI,,2007
"0,550",2008-06-02,BOI,,2008
"0,600",2009-06-02,BOI,,2009
"0,700",2010-06-01,BOI,,2010
"0,700",2011-05-31,BOI,,2011
"0,700",2012-05-30,BOI,,2012
"0,900",2013-05-31,BOI,Final,2013
"1,200",2014-06-03,BOI,Final,2014
"1,500",2015-06-03,BOI,Final,2015
"1,500",2016-06-01,BOI,Final,2016
"1,600",2017-05-31,BOI,Final,2017
"1,600",2018-05-31,BOI,Final,2018
"1,450",2019-05-30,BOI,Final,2019
"1,050",2020-06-02,BOI,Final,2020
"0,950",2021-06-02,BOI,Final,2021
"0,950",2022-06-01,BOI,Final,2022
"1,100",2023-06-01,BOI,Final,2023
"10,360",2023-10-18,BOI,Spécial,2023
20 pour 1,1990-08-07,BOL,,1990
574 pour 531,1990-10-04,BOL,,1990
"0,003",1991-07-11,BOL,,1991
"0,002",1992-07-15,BOL,,1992
2204 pour 2183,1994-02-08,BOL,,1994
"0,000",1998-07-01,BOL,,1998
"0,002",1999-07-01,BOL,,1999
"0,002",2000-07-03,BOL,,2000
"0,002",2001-06-26,BOL,,2001
